"Plot Title: ela_meso_8 "
"#","Time, GMT-04:00","Temp, °C()","Host Connected()","Coupler Attached()","Stopped()","End Of File()"
552,07/08/12 11:30:00  AM,23.966,,,,
553,07/08/12 12:00:00  PM,23.966,,,,
554,07/08/12 12:30:00  PM,23.966,,,,
555,07/08/12 01:00:00  PM,24.062,,,,
556,07/08/12 01:30:00  PM,24.158,,,,
557,07/08/12 02:00:00  PM,24.351,,,,
558,07/08/12 02:30:00  PM,24.835,,,,
559,07/08/12 03:00:00  PM,25.222,,,,
560,07/08/12 03:30:00  PM,25.513,,,,
561,07/08/12 04:00:00  PM,25.610,,,,
562,07/08/12 04:30:00  PM,25.708,,,,
563,07/08/12 05:00:00  PM,25.708,,,,
564,07/08/12 05:30:00  PM,25.708,,,,
565,07/08/12 06:00:00  PM,25.610,,,,
566,07/08/12 06:30:00  PM,25.610,,,,
567,07/08/12 07:00:00  PM,25.610,,,,
568,07/08/12 07:30:00  PM,25.513,,,,
569,07/08/12 08:00:00  PM,25.610,,,,
570,07/08/12 08:30:00  PM,25.610,,,,
571,07/08/12 09:00:00  PM,25.610,,,,
572,07/08/12 09:30:00  PM,25.610,,,,
573,07/08/12 10:00:00  PM,25.610,,,,
574,07/08/12 10:30:00  PM,25.610,,,,
575,07/08/12 11:00:00  PM,25.610,,,,
576,07/08/12 11:30:00  PM,25.513,,,,
577,07/09/12 12:00:00  AM,25.416,,,,
578,07/09/12 12:30:00  AM,25.416,,,,
579,07/09/12 01:00:00  AM,25.319,,,,
580,07/09/12 01:30:00  AM,25.222,,,,
581,07/09/12 02:00:00  AM,25.222,,,,
582,07/09/12 02:30:00  AM,25.125,,,,
583,07/09/12 03:00:00  AM,25.028,,,,
584,07/09/12 03:30:00  AM,24.931,,,,
585,07/09/12 04:00:00  AM,24.931,,,,
586,07/09/12 04:30:00  AM,24.835,,,,
587,07/09/12 05:00:00  AM,24.738,,,,
588,07/09/12 05:30:00  AM,24.641,,,,
589,07/09/12 06:00:00  AM,24.545,,,,
590,07/09/12 06:30:00  AM,24.448,,,,
591,07/09/12 07:00:00  AM,24.448,,,,
592,07/09/12 07:30:00  AM,24.351,,,,
593,07/09/12 08:00:00  AM,24.351,,,,
594,07/09/12 08:30:00  AM,24.351,,,,
595,07/09/12 09:00:00  AM,24.351,,,,
596,07/09/12 09:30:00  AM,24.448,,,,
597,07/09/12 10:00:00  AM,24.448,,,,
598,07/09/12 10:30:00  AM,24.448,,,,
599,07/09/12 11:00:00  AM,24.448,,,,
600,07/09/12 11:30:00  AM,24.448,,,,
601,07/09/12 12:00:00  PM,24.448,,,,
602,07/09/12 12:30:00  PM,24.448,,,,
603,07/09/12 01:00:00  PM,24.545,,,,
604,07/09/12 01:30:00  PM,24.641,,,,
605,07/09/12 02:00:00  PM,24.738,,,,
606,07/09/12 02:30:00  PM,25.222,,,,
607,07/09/12 03:00:00  PM,25.319,,,,
608,07/09/12 03:30:00  PM,25.610,,,,
609,07/09/12 04:00:00  PM,25.416,,,,
610,07/09/12 04:30:00  PM,25.805,,,,
611,07/09/12 05:00:00  PM,25.708,,,,
612,07/09/12 05:30:00  PM,25.805,,,,
613,07/09/12 06:00:00  PM,25.805,,,,
614,07/09/12 06:30:00  PM,25.708,,,,
615,07/09/12 07:00:00  PM,25.708,,,,
616,07/09/12 07:30:00  PM,25.708,,,,
617,07/09/12 08:00:00  PM,25.610,,,,
618,07/09/12 08:30:00  PM,25.610,,,,
619,07/09/12 09:00:00  PM,25.513,,,,
620,07/09/12 09:30:00  PM,25.513,,,,
621,07/09/12 10:00:00  PM,25.416,,,,
622,07/09/12 10:30:00  PM,25.416,,,,
623,07/09/12 11:00:00  PM,25.416,,,,
624,07/09/12 11:30:00  PM,25.610,,,,
625,07/10/12 12:00:00  AM,25.513,,,,
626,07/10/12 12:30:00  AM,25.416,,,,
627,07/10/12 01:00:00  AM,25.319,,,,
628,07/10/12 01:30:00  AM,25.222,,,,
629,07/10/12 02:00:00  AM,25.222,,,,
630,07/10/12 02:30:00  AM,25.125,,,,
631,07/10/12 03:00:00  AM,25.028,,,,
632,07/10/12 03:30:00  AM,24.931,,,,
633,07/10/12 04:00:00  AM,24.931,,,,
634,07/10/12 04:30:00  AM,24.835,,,,
635,07/10/12 05:00:00  AM,24.738,,,,
636,07/10/12 05:30:00  AM,24.641,,,,
637,07/10/12 06:00:00  AM,24.545,,,,
638,07/10/12 06:30:00  AM,24.545,,,,
639,07/10/12 07:00:00  AM,24.448,,,,
640,07/10/12 07:30:00  AM,24.351,,,,
641,07/10/12 08:00:00  AM,24.351,,,,
642,07/10/12 08:30:00  AM,24.351,,,,
643,07/10/12 09:00:00  AM,24.448,,,,
644,07/10/12 09:30:00  AM,24.448,,,,
645,07/10/12 10:00:00  AM,24.545,,,,
646,07/10/12 10:30:00  AM,24.545,,,,
647,07/10/12 11:00:00  AM,24.641,,,,
648,07/10/12 11:30:00  AM,24.448,,,,
649,07/10/12 12:00:00  PM,24.641,,,,
650,07/10/12 12:30:00  PM,24.641,,,,
651,07/10/12 01:00:00  PM,24.738,,,,
652,07/10/12 01:30:00  PM,24.835,,,,
653,07/10/12 02:00:00  PM,24.931,,,,
654,07/10/12 02:30:00  PM,25.416,,,,
655,07/10/12 03:00:00  PM,25.610,,,,
656,07/10/12 03:30:00  PM,25.805,,,,
657,07/10/12 04:00:00  PM,25.222,,,,
658,07/10/12 04:30:00  PM,25.902,,,,
659,07/10/12 05:00:00  PM,25.902,,,,
660,07/10/12 05:30:00  PM,25.902,,,,
661,07/10/12 06:00:00  PM,26.000,,,,
662,07/10/12 06:30:00  PM,26.000,,,,
663,07/10/12 07:00:00  PM,26.000,,,,
664,07/10/12 07:30:00  PM,26.000,,,,
665,07/10/12 08:00:00  PM,26.000,,,,
666,07/10/12 08:30:00  PM,26.000,,,,
667,07/10/12 09:00:00  PM,26.097,,,,
668,07/10/12 09:30:00  PM,26.097,,,,
669,07/10/12 10:00:00  PM,26.097,,,,
670,07/10/12 10:30:00  PM,26.195,,,,
671,07/10/12 11:00:00  PM,26.097,,,,
672,07/10/12 11:30:00  PM,26.097,,,,
673,07/11/12 12:00:00  AM,26.000,,,,
674,07/11/12 12:30:00  AM,25.902,,,,
675,07/11/12 01:00:00  AM,25.902,,,,
676,07/11/12 01:30:00  AM,25.805,,,,
677,07/11/12 02:00:00  AM,25.708,,,,
678,07/11/12 02:30:00  AM,25.610,,,,
679,07/11/12 03:00:00  AM,25.610,,,,
680,07/11/12 03:30:00  AM,25.513,,,,
681,07/11/12 04:00:00  AM,25.416,,,,
682,07/11/12 04:30:00  AM,25.319,,,,
683,07/11/12 05:00:00  AM,25.222,,,,
684,07/11/12 05:30:00  AM,25.125,,,,
685,07/11/12 06:00:00  AM,25.028,,,,
686,07/11/12 06:30:00  AM,24.931,,,,
687,07/11/12 07:00:00  AM,24.931,,,,
688,07/11/12 07:30:00  AM,24.835,,,,
689,07/11/12 08:00:00  AM,24.835,,,,
690,07/11/12 08:30:00  AM,24.835,,,,
691,07/11/12 09:00:00  AM,24.931,,,,
692,07/11/12 09:30:00  AM,24.931,,,,
693,07/11/12 10:00:00  AM,25.028,,,,
694,07/11/12 10:30:00  AM,25.028,,,,
695,07/11/12 11:00:00  AM,25.125,,,,
696,07/11/12 11:30:00  AM,25.125,,,,
697,07/11/12 12:00:00  PM,25.125,,,,
698,07/11/12 12:30:00  PM,25.028,,,,
699,07/11/12 01:00:00  PM,25.125,,,,
700,07/11/12 01:30:00  PM,25.222,,,,
701,07/11/12 02:00:00  PM,25.416,,,,
702,07/11/12 02:30:00  PM,25.416,,,,
703,07/11/12 03:00:00  PM,25.902,,,,
704,07/11/12 03:30:00  PM,26.097,,,,
705,07/11/12 04:00:00  PM,25.805,,,,
706,07/11/12 04:30:00  PM,25.902,,,,
707,07/11/12 05:00:00  PM,26.000,,,,
708,07/11/12 05:30:00  PM,25.902,,,,
709,07/11/12 06:00:00  PM,25.902,,,,
710,07/11/12 06:30:00  PM,25.902,,,,
711,07/11/12 07:00:00  PM,26.097,,,,
712,07/11/12 07:30:00  PM,26.097,,,,
713,07/11/12 08:00:00  PM,26.097,,,,
714,07/11/12 08:30:00  PM,26.097,,,,
715,07/11/12 09:00:00  PM,26.195,,,,
716,07/11/12 09:30:00  PM,26.195,,,,
717,07/11/12 10:00:00  PM,26.195,,,,
718,07/11/12 10:30:00  PM,26.195,,,,
719,07/11/12 11:00:00  PM,26.292,,,,
720,07/11/12 11:30:00  PM,26.292,,,,
721,07/12/12 12:00:00  AM,26.195,,,,
722,07/12/12 12:30:00  AM,26.195,,,,
723,07/12/12 01:00:00  AM,26.097,,,,
724,07/12/12 01:30:00  AM,26.097,,,,
725,07/12/12 02:00:00  AM,26.000,,,,
726,07/12/12 02:30:00  AM,25.902,,,,
727,07/12/12 03:00:00  AM,25.902,,,,
728,07/12/12 03:30:00  AM,25.805,,,,
729,07/12/12 04:00:00  AM,25.805,,,,
730,07/12/12 04:30:00  AM,25.708,,,,
731,07/12/12 05:00:00  AM,25.708,,,,
732,07/12/12 05:30:00  AM,25.610,,,,
733,07/12/12 06:00:00  AM,25.513,,,,
734,07/12/12 06:30:00  AM,25.416,,,,
735,07/12/12 07:00:00  AM,25.416,,,,
736,07/12/12 07:30:00  AM,25.319,,,,
737,07/12/12 08:00:00  AM,25.319,,,,
738,07/12/12 08:30:00  AM,25.319,,,,
739,07/12/12 09:00:00  AM,25.416,,,,
740,07/12/12 09:30:00  AM,25.416,,,,
741,07/12/12 10:00:00  AM,25.610,,,,
742,07/12/12 10:30:00  AM,25.708,,,,
743,07/12/12 11:00:00  AM,25.708,,,,
744,07/12/12 11:30:00  AM,25.708,,,,
745,07/12/12 12:00:00  PM,25.708,,,,
746,07/12/12 12:30:00  PM,25.610,,,,
747,07/12/12 01:00:00  PM,25.708,,,,
748,07/12/12 01:30:00  PM,25.805,,,,
749,07/12/12 02:00:00  PM,25.902,,,,
750,07/12/12 02:30:00  PM,26.292,,,,
751,07/12/12 03:00:00  PM,26.292,,,,
752,07/12/12 03:30:00  PM,26.292,,,,
753,07/12/12 04:00:00  PM,26.097,,,,
754,07/12/12 04:30:00  PM,26.488,,,,
755,07/12/12 05:00:00  PM,26.585,,,,
756,07/12/12 05:30:00  PM,26.585,,,,
757,07/12/12 06:00:00  PM,26.585,,,,
758,07/12/12 06:30:00  PM,26.585,,,,
759,07/12/12 07:00:00  PM,26.585,,,,
760,07/12/12 07:30:00  PM,26.683,,,,
761,07/12/12 08:00:00  PM,26.585,,,,
762,07/12/12 08:30:00  PM,26.585,,,,
763,07/12/12 09:00:00  PM,26.585,,,,
764,07/12/12 09:30:00  PM,26.585,,,,
765,07/12/12 10:00:00  PM,26.585,,,,
766,07/12/12 10:30:00  PM,26.683,,,,
767,07/12/12 11:00:00  PM,26.683,,,,
768,07/12/12 11:30:00  PM,26.683,,,,
769,07/13/12 12:00:00  AM,26.585,,,,
770,07/13/12 12:30:00  AM,26.488,,,,
771,07/13/12 01:00:00  AM,26.488,,,,
772,07/13/12 01:30:00  AM,26.390,,,,
773,07/13/12 02:00:00  AM,26.292,,,,
774,07/13/12 02:30:00  AM,26.292,,,,
775,07/13/12 03:00:00  AM,26.195,,,,
776,07/13/12 03:30:00  AM,26.195,,,,
777,07/13/12 04:00:00  AM,26.097,,,,
778,07/13/12 04:30:00  AM,26.000,,,,
779,07/13/12 05:00:00  AM,25.902,,,,
780,07/13/12 05:30:00  AM,25.902,,,,
781,07/13/12 06:00:00  AM,25.805,,,,
782,07/13/12 06:30:00  AM,25.708,,,,
783,07/13/12 07:00:00  AM,25.708,,,,
784,07/13/12 07:30:00  AM,25.610,,,,
785,07/13/12 08:00:00  AM,25.708,,,,
786,07/13/12 08:30:00  AM,25.708,,,,
787,07/13/12 09:00:00  AM,25.708,,,,
788,07/13/12 09:30:00  AM,25.708,,,,
789,07/13/12 10:00:00  AM,25.708,,,,
790,07/13/12 10:30:00  AM,25.610,,,,
791,07/13/12 11:00:00  AM,26.000,,,,
792,07/13/12 11:30:00  AM,25.902,,,,
793,07/13/12 12:00:00  PM,26.097,,,,
794,07/13/12 12:30:00  PM,25.902,,,,
795,07/13/12 01:00:00  PM,25.805,,,,
796,07/13/12 01:30:00  PM,25.902,,,,
797,07/13/12 02:00:00  PM,26.000,,,,
798,07/13/12 02:30:00  PM,25.902,,,,
799,07/13/12 03:00:00  PM,26.000,,,,
800,07/13/12 03:30:00  PM,26.000,,,,
801,07/13/12 04:00:00  PM,25.805,,,,
802,07/13/12 04:30:00  PM,25.902,,,,
803,07/13/12 05:00:00  PM,25.902,,,,
804,07/13/12 05:30:00  PM,25.902,,,,
805,07/13/12 06:00:00  PM,26.195,,,,
806,07/13/12 06:30:00  PM,26.000,,,,
807,07/13/12 07:00:00  PM,26.097,,,,
808,07/13/12 07:30:00  PM,26.000,,,,
809,07/13/12 08:00:00  PM,26.000,,,,
810,07/13/12 08:30:00  PM,26.000,,,,
811,07/13/12 09:00:00  PM,26.000,,,,
812,07/13/12 09:30:00  PM,25.902,,,,
813,07/13/12 10:00:00  PM,25.902,,,,
814,07/13/12 10:30:00  PM,25.902,,,,
815,07/13/12 11:00:00  PM,25.805,,,,
816,07/13/12 11:30:00  PM,25.805,,,,
817,07/14/12 12:00:00  AM,25.708,,,,
818,07/14/12 12:30:00  AM,25.708,,,,
819,07/14/12 01:00:00  AM,25.610,,,,
820,07/14/12 01:30:00  AM,25.610,,,,
821,07/14/12 02:00:00  AM,25.513,,,,
822,07/14/12 02:30:00  AM,25.513,,,,
823,07/14/12 03:00:00  AM,25.416,,,,
824,07/14/12 03:30:00  AM,25.319,,,,
825,07/14/12 04:00:00  AM,25.319,,,,
826,07/14/12 04:30:00  AM,25.222,,,,
827,07/14/12 05:00:00  AM,25.222,,,,
828,07/14/12 05:30:00  AM,25.125,,,,
829,07/14/12 06:00:00  AM,25.028,,,,
830,07/14/12 06:30:00  AM,25.028,,,,
831,07/14/12 07:00:00  AM,24.931,,,,
832,07/14/12 07:30:00  AM,24.931,,,,
833,07/14/12 08:00:00  AM,24.931,,,,
834,07/14/12 08:30:00  AM,24.835,,,,
835,07/14/12 09:00:00  AM,24.931,,,,
836,07/14/12 09:30:00  AM,25.028,,,,
837,07/14/12 10:00:00  AM,25.125,,,,
838,07/14/12 10:30:00  AM,25.222,,,,
839,07/14/12 11:00:00  AM,25.319,,,,
840,07/14/12 11:30:00  AM,25.319,,,,
841,07/14/12 12:00:00  PM,25.319,,,,
842,07/14/12 12:30:00  PM,25.319,,,,
843,07/14/12 01:00:00  PM,25.416,,,,
844,07/14/12 01:30:00  PM,25.513,,,,
845,07/14/12 02:00:00  PM,25.708,,,,
846,07/14/12 02:30:00  PM,26.000,,,,
847,07/14/12 03:00:00  PM,26.097,,,,
848,07/14/12 03:30:00  PM,26.292,,,,
849,07/14/12 04:00:00  PM,26.488,,,,
850,07/14/12 04:30:00  PM,26.488,,,,
851,07/14/12 05:00:00  PM,26.683,,,,
852,07/14/12 05:30:00  PM,26.683,,,,
853,07/14/12 06:00:00  PM,26.781,,,,
854,07/14/12 06:30:00  PM,26.781,,,,
855,07/14/12 07:00:00  PM,26.879,,,,
856,07/14/12 07:30:00  PM,26.879,,,,
857,07/14/12 08:00:00  PM,26.879,,,,
858,07/14/12 08:30:00  PM,26.879,,,,
859,07/14/12 09:00:00  PM,26.879,,,,
860,07/14/12 09:30:00  PM,26.879,,,,
861,07/14/12 10:00:00  PM,27.075,,,,
862,07/14/12 10:30:00  PM,26.977,,,,
863,07/14/12 11:00:00  PM,26.977,,,,
864,07/14/12 11:30:00  PM,26.879,,,,
865,07/15/12 12:00:00  AM,26.781,,,,
866,07/15/12 12:30:00  AM,26.683,,,,
867,07/15/12 01:00:00  AM,26.585,,,,
868,07/15/12 01:30:00  AM,26.488,,,,
869,07/15/12 02:00:00  AM,26.390,,,,
870,07/15/12 02:30:00  AM,26.292,,,,
871,07/15/12 03:00:00  AM,26.292,,,,
872,07/15/12 03:30:00  AM,26.195,,,,
873,07/15/12 04:00:00  AM,26.097,,,,
874,07/15/12 04:30:00  AM,26.000,,,,
875,07/15/12 05:00:00  AM,25.902,,,,
876,07/15/12 05:30:00  AM,25.805,,,,
877,07/15/12 06:00:00  AM,25.708,,,,
878,07/15/12 06:30:00  AM,25.610,,,,
879,07/15/12 07:00:00  AM,25.513,,,,
880,07/15/12 07:30:00  AM,25.416,,,,
881,07/15/12 08:00:00  AM,25.416,,,,
882,07/15/12 08:30:00  AM,25.319,,,,
883,07/15/12 09:00:00  AM,25.416,,,,
884,07/15/12 09:30:00  AM,25.416,,,,
885,07/15/12 10:00:00  AM,25.416,,,,
886,07/15/12 10:30:00  AM,25.319,,,,
887,07/15/12 11:00:00  AM,25.319,,,,
888,07/15/12 11:30:00  AM,25.416,,,,
889,07/15/12 12:00:00  PM,25.416,,,,
890,07/15/12 12:30:00  PM,25.416,,,,
891,07/15/12 01:00:00  PM,25.416,,,,
892,07/15/12 01:30:00  PM,25.416,,,,
893,07/15/12 02:00:00  PM,25.513,,,,
894,07/15/12 02:30:00  PM,25.416,,,,
895,07/15/12 03:00:00  PM,25.416,,,,
896,07/15/12 03:30:00  PM,25.416,,,,
897,07/15/12 04:00:00  PM,25.416,,,,
898,07/15/12 04:30:00  PM,25.416,,,,
899,07/15/12 05:00:00  PM,25.416,,,,
900,07/15/12 05:30:00  PM,25.416,,,,
901,07/15/12 06:00:00  PM,25.416,,,,
902,07/15/12 06:30:00  PM,25.416,,,,
903,07/15/12 07:00:00  PM,25.319,,,,
904,07/15/12 07:30:00  PM,25.319,,,,
905,07/15/12 08:00:00  PM,25.222,,,,
906,07/15/12 08:30:00  PM,25.222,,,,
907,07/15/12 09:00:00  PM,25.222,,,,
908,07/15/12 09:30:00  PM,25.125,,,,
909,07/15/12 10:00:00  PM,25.125,,,,
910,07/15/12 10:30:00  PM,25.125,,,,
911,07/15/12 11:00:00  PM,25.028,,,,
912,07/15/12 11:30:00  PM,25.028,,,,
913,07/16/12 12:00:00  AM,24.931,,,,
914,07/16/12 12:30:00  AM,24.931,,,,
915,07/16/12 01:00:00  AM,24.835,,,,
916,07/16/12 01:30:00  AM,24.738,,,,
917,07/16/12 02:00:00  AM,24.738,,,,
918,07/16/12 02:30:00  AM,24.641,,,,
919,07/16/12 03:00:00  AM,24.545,,,,
920,07/16/12 03:30:00  AM,24.545,,,,
921,07/16/12 04:00:00  AM,24.448,,,,
922,07/16/12 04:30:00  AM,24.255,,,,
923,07/16/12 05:00:00  AM,24.062,,,,
924,07/16/12 05:30:00  AM,23.966,,,,
925,07/16/12 06:00:00  AM,23.966,,,,
926,07/16/12 06:30:00  AM,23.869,,,,
927,07/16/12 07:00:00  AM,23.773,,,,
928,07/16/12 07:30:00  AM,23.773,,,,
929,07/16/12 08:00:00  AM,23.677,,,,
930,07/16/12 08:30:00  AM,23.677,,,,
931,07/16/12 09:00:00  AM,23.581,,,,
932,07/16/12 09:30:00  AM,23.484,,,,
933,07/16/12 10:00:00  AM,23.484,,,,
934,07/16/12 10:30:00  AM,23.484,,,,
935,07/16/12 11:00:00  AM,23.484,,,,
936,07/16/12 11:30:00  AM,23.388,,,,
937,07/16/12 12:00:00  PM,23.388,,,,
938,07/16/12 12:30:00  PM,23.388,,,,
939,07/16/12 01:00:00  PM,23.388,,,,
940,07/16/12 01:30:00  PM,23.292,,,,
941,07/16/12 02:00:00  PM,23.388,,,,
942,07/16/12 02:30:00  PM,23.484,,,,
943,07/16/12 03:00:00  PM,23.388,,,,
944,07/16/12 03:30:00  PM,23.388,,,,
945,07/16/12 04:00:00  PM,23.388,,,,
946,07/16/12 04:30:00  PM,23.388,,,,
947,07/16/12 05:00:00  PM,23.388,,,,
948,07/16/12 05:30:00  PM,23.388,,,,
949,07/16/12 06:00:00  PM,23.388,,,,
950,07/16/12 06:30:00  PM,23.388,,,,
951,07/16/12 07:00:00  PM,23.388,,,,
952,07/16/12 07:30:00  PM,23.388,,,,
953,07/16/12 08:00:00  PM,23.388,,,,
954,07/16/12 08:30:00  PM,23.388,,,,
955,07/16/12 09:00:00  PM,23.388,,,,
956,07/16/12 09:30:00  PM,23.292,,,,
957,07/16/12 10:00:00  PM,23.292,,,,
958,07/16/12 10:30:00  PM,23.292,,,,
959,07/16/12 11:00:00  PM,23.292,,,,
960,07/16/12 11:30:00  PM,23.196,,,,
961,07/17/12 12:00:00  AM,23.196,,,,
962,07/17/12 12:30:00  AM,23.196,,,,
963,07/17/12 01:00:00  AM,23.196,,,,
964,07/17/12 01:30:00  AM,23.100,,,,
965,07/17/12 02:00:00  AM,23.100,,,,
966,07/17/12 02:30:00  AM,23.004,,,,
967,07/17/12 03:00:00  AM,23.004,,,,
968,07/17/12 03:30:00  AM,22.908,,,,
969,07/17/12 04:00:00  AM,22.908,,,,
970,07/17/12 04:30:00  AM,22.812,,,,
971,07/17/12 05:00:00  AM,22.812,,,,
972,07/17/12 05:30:00  AM,22.717,,,,
973,07/17/12 06:00:00  AM,22.717,,,,
974,07/17/12 06:30:00  AM,22.621,,,,
975,07/17/12 07:00:00  AM,22.621,,,,
976,07/17/12 07:30:00  AM,22.621,,,,
977,07/17/12 08:00:00  AM,22.621,,,,
978,07/17/12 08:30:00  AM,22.621,,,,
979,07/17/12 09:00:00  AM,22.717,,,,
980,07/17/12 09:30:00  AM,22.812,,,,
981,07/17/12 10:00:00  AM,22.908,,,,
982,07/17/12 10:30:00  AM,23.004,,,,
983,07/17/12 11:00:00  AM,23.100,,,,
984,07/17/12 11:30:00  AM,23.100,,,,
985,07/17/12 12:00:00  PM,23.100,,,,
986,07/17/12 12:30:00  PM,23.100,,,,
987,07/17/12 01:00:00  PM,23.196,,,,
988,07/17/12 01:30:00  PM,23.292,,,,
989,07/17/12 02:00:00  PM,23.484,,,,
990,07/17/12 02:30:00  PM,23.677,,,,
991,07/17/12 03:00:00  PM,23.773,,,,
992,07/17/12 03:30:00  PM,23.869,,,,
993,07/17/12 04:00:00  PM,23.869,,,,
994,07/17/12 04:30:00  PM,23.966,,,,
995,07/17/12 05:00:00  PM,24.062,,,,
996,07/17/12 05:30:00  PM,23.966,,,,
997,07/17/12 06:00:00  PM,24.062,,,,
998,07/17/12 06:30:00  PM,24.062,,,,
999,07/17/12 07:00:00  PM,24.062,,,,
1000,07/17/12 07:30:00  PM,23.966,,,,
1001,07/17/12 08:00:00  PM,24.062,,,,
1002,07/17/12 08:30:00  PM,24.062,,,,
1003,07/17/12 09:00:00  PM,24.062,,,,
1004,07/17/12 09:30:00  PM,24.062,,,,
1005,07/17/12 10:00:00  PM,24.062,,,,
1006,07/17/12 10:30:00  PM,24.158,,,,
1007,07/17/12 11:00:00  PM,24.351,,,,
1008,07/17/12 11:30:00  PM,24.351,,,,
1009,07/18/12 12:00:00  AM,24.255,,,,
1010,07/18/12 12:30:00  AM,24.158,,,,
1011,07/18/12 01:00:00  AM,24.158,,,,
1012,07/18/12 01:30:00  AM,24.062,,,,
1013,07/18/12 02:00:00  AM,23.966,,,,
1014,07/18/12 02:30:00  AM,23.966,,,,
1015,07/18/12 03:00:00  AM,23.869,,,,
1016,07/18/12 03:30:00  AM,23.773,,,,
1017,07/18/12 04:00:00  AM,23.677,,,,
1018,07/18/12 04:30:00  AM,23.677,,,,
1019,07/18/12 05:00:00  AM,23.581,,,,
1020,07/18/12 05:30:00  AM,23.484,,,,
1021,07/18/12 06:00:00  AM,23.388,,,,
1022,07/18/12 06:30:00  AM,23.292,,,,
1023,07/18/12 07:00:00  AM,23.292,,,,
1024,07/18/12 07:30:00  AM,23.196,,,,
1025,07/18/12 08:00:00  AM,23.196,,,,
1026,07/18/12 08:30:00  AM,23.196,,,,
1027,07/18/12 09:00:00  AM,23.388,,,,
1028,07/18/12 09:30:00  AM,23.388,,,,
1029,07/18/12 10:00:00  AM,23.484,,,,
1030,07/18/12 10:30:00  AM,23.581,,,,
1031,07/18/12 11:00:00  AM,23.677,,,,
1032,07/18/12 11:30:00  AM,23.677,,,,
1033,07/18/12 12:00:00  PM,23.677,,,,
1034,07/18/12 12:30:00  PM,23.581,,,,
1035,07/18/12 01:00:00  PM,23.581,,,,
1036,07/18/12 01:30:00  PM,23.677,,,,
1037,07/18/12 02:00:00  PM,23.869,,,,
1038,07/18/12 02:30:00  PM,24.062,,,,
1039,07/18/12 03:00:00  PM,24.255,,,,
1040,07/18/12 03:30:00  PM,24.158,,,,
1041,07/18/12 04:00:00  PM,24.255,,,,
1042,07/18/12 04:30:00  PM,24.351,,,,
1043,07/18/12 05:00:00  PM,24.351,,,,
1044,07/18/12 05:30:00  PM,24.351,,,,
1045,07/18/12 06:00:00  PM,24.351,,,,
1046,07/18/12 06:30:00  PM,24.351,,,,
1047,07/18/12 07:00:00  PM,24.255,,,,
1048,07/18/12 07:30:00  PM,24.255,,,,
1049,07/18/12 08:00:00  PM,24.255,,,,
1050,07/18/12 08:30:00  PM,24.255,,,,
1051,07/18/12 09:00:00  PM,24.255,,,,
1052,07/18/12 09:30:00  PM,24.255,,,,
1053,07/18/12 10:00:00  PM,24.255,,,,
1054,07/18/12 10:30:00  PM,24.255,,,,
1055,07/18/12 11:00:00  PM,24.255,,,,
1056,07/18/12 11:30:00  PM,24.351,,,,
1057,07/19/12 12:00:00  AM,24.351,,,,
1058,07/19/12 12:30:00  AM,24.255,,,,
1059,07/19/12 01:00:00  AM,24.255,,,,
1060,07/19/12 01:30:00  AM,24.158,,,,
1061,07/19/12 02:00:00  AM,24.062,,,,
1062,07/19/12 02:30:00  AM,24.062,,,,
1063,07/19/12 03:00:00  AM,23.966,,,,
1064,07/19/12 03:30:00  AM,23.966,,,,
1065,07/19/12 04:00:00  AM,23.869,,,,
1066,07/19/12 04:30:00  AM,23.773,,,,
1067,07/19/12 05:00:00  AM,23.773,,,,
1068,07/19/12 05:30:00  AM,23.677,,,,
1069,07/19/12 06:00:00  AM,23.677,,,,
1070,07/19/12 06:30:00  AM,23.581,,,,
1071,07/19/12 07:00:00  AM,23.581,,,,
1072,07/19/12 07:30:00  AM,23.484,,,,
1073,07/19/12 08:00:00  AM,23.484,,,,
1074,07/19/12 08:30:00  AM,23.581,,,,
1075,07/19/12 09:00:00  AM,23.581,,,,
1076,07/19/12 09:30:00  AM,23.677,,,,
1077,07/19/12 10:00:00  AM,23.773,,,,
1078,07/19/12 10:30:00  AM,23.869,,,,
1079,07/19/12 11:00:00  AM,23.966,,,,
1080,07/19/12 11:30:00  AM,23.966,,,,
1081,07/19/12 12:00:00  PM,23.966,,,,
1082,07/19/12 12:30:00  PM,23.869,,,,
1083,07/19/12 01:00:00  PM,23.966,,,,
1084,07/19/12 01:30:00  PM,24.062,,,,
1085,07/19/12 02:00:00  PM,24.255,,,,
1086,07/19/12 02:30:00  PM,24.448,,,,
1087,07/19/12 03:00:00  PM,24.641,,,,
1088,07/19/12 03:30:00  PM,24.738,,,,
1089,07/19/12 04:00:00  PM,24.931,,,,
1090,07/19/12 04:30:00  PM,24.931,,,,
1091,07/19/12 05:00:00  PM,25.028,,,,
1092,07/19/12 05:30:00  PM,25.028,,,,
1093,07/19/12 06:00:00  PM,25.125,,,,
1094,07/19/12 06:30:00  PM,25.125,,,,
1095,07/19/12 07:00:00  PM,25.028,,,,
1096,07/19/12 07:30:00  PM,24.931,,,,
1097,07/19/12 08:00:00  PM,25.028,,,,
1098,07/19/12 08:30:00  PM,24.931,,,,
1099,07/19/12 09:00:00  PM,24.931,,,,
1100,07/19/12 09:30:00  PM,24.931,,,,
1101,07/19/12 10:00:00  PM,24.931,,,,
1102,07/19/12 10:30:00  PM,24.931,,,,
1103,07/19/12 11:00:00  PM,24.931,,,,
1104,07/19/12 11:30:00  PM,24.931,,,,
